100753537,4.0,11.0,3.0,
100757305,0.0,9.0,0.0,
10076850,0.0,6.0,0.0,
100772562,0.0,4.0,0.0,
100816273,11.0,13.0,2.0,
100817523,3.0,18.0,3.0,
100833741,1.0,3.0,1.0,
100839116,0.0,1.0,0.0,
100853561,0.0,1.0,0.0,
100854241,0.0,5.0,0.0,
100862503,4.0,9.0,3.0,
100870297,0.0,2.0,0.0,
100871846,4.0,9.0,3.0,
100874047,0.0,4.0,0.0,
100875707,0.0,13.0,0.0,
100876687,4.0,20.0,3.0,
100896290,3.0,13.0,2.0,
100915219,1.0,1.0,1.0,
100917596,0.0,11.0,0.0,
100917601,0.0,11.0,0.0,
100929958,2.0,17.0,2.0,
100946724,0.0,13.0,0.0,
100955055,0.0,1.0,0.0,
100968525,0.0,2.0,0.0,
101010836,1.0,12.0,1.0,
101034576,0.0,1.0,0.0,
101050024,2.0,4.0,1.0,
101061002,13.0,15.0,3.0,
101120745,0.0,6.0,0.0,
101122114,1.0,8.0,1.0,
101145301,0.0,2.0,0.0,
101150402,0.0,1.0,0.0,
101190507,0.0,6.0,0.0,
10120410,2.0,6.0,1.0,
101236357,0.0,4.0,0.0,
101250285,3.0,9.0,3.0,
101256206,5.0,14.0,2.0,
101256818,0.0,7.0,0.0,
101257188,0.0,4.0,0.0,
101260672,0.0,3.0,0.0,
101287551,0.0,3.0,0.0,
101304117,5.0,16.0,2.0,
101305944,1.0,12.0,1.0,
101310254,0.0,2.0,0.0,
10131505,0.0,4.0,0.0,
101359759,0.0,10.0,0.0,
101361390,0.0,8.0,0.0,
101385972,0.0,4.0,0.0,
101388354,0.0,7.0,0.0,
101392927,0.0,3.0,0.0,
101403291,8.0,7.0,1.0,
101406137,0.0,5.0,0.0,
10141023,0.0,2.0,0.0,
101429765,0.0,8.0,0.0,
101435898,1.0,16.0,1.0,
101437780,0.0,9.0,0.0,
101449182,2.0,4.0,1.0,
101456770,0.0,2.0,0.0,
101461439,1.0,2.0,1.0,
101466976,0.0,5.0,0.0,
10149605,1.0,4.0,1.0,
101503683,0.0,1.0,0.0,
101504942,0.0,5.0,0.0,
101508404,9.0,6.0,2.0,
101511260,6.0,13.0,4.0,
101532356,0.0,3.0,0.0,
101534361,1.0,3.0,1.0,
101538639,3.0,5.0,1.0,
101560598,0.0,4.0,0.0,
101570549,0.0,1.0,0.0,
101601722,0.0,1.0,0.0,
101615370,0.0,1.0,0.0,
101626587,0.0,1.0,0.0,
10164041,1.0,14.0,1.0,
101664376,0.0,3.0,0.0,
101682609,0.0,1.0,0.0,
101685919,1.0,1.0,1.0,
101689479,0.0,1.0,0.0,
101698393,2.0,3.0,1.0,
101708064,1.0,6.0,1.0,
101719830,1.0,2.0,1.0,
101734993,0.0,7.0,0.0,
101748138,19.0,21.0,2.0,
101777748,0.0,3.0,0.0,
101778477,0.0,1.0,0.0,
101781721,3.0,3.0,2.0,
101791582,0.0,1.0,0.0,
101798575,1.0,10.0,1.0,
101828235,3.0,15.0,2.0,
101828853,5.0,15.0,2.0,
101833065,0.0,2.0,0.0,
10184170,4.0,7.0,2.0,
101854346,0.0,1.0,0.0,
101857968,0.0,5.0,0.0,
10187137,0.0,1.0,0.0,
101884100,0.0,1.0,0.0,
101898979,0.0,5.0,0.0,
101899044,10.0,23.0,6.0,
101903161,3.0,20.0,1.0,
101910216,0.0,6.0,0.0,
10191206,1.0,10.0,1.0,
101970196,0.0,1.0,0.0,
1019952,1.0,12.0,1.0,
102011432,0.0,24.0,0.0,
102014015,2.0,7.0,1.0,
102028300,3.0,11.0,3.0,
102033461,2.0,12.0,2.0,
102033644,4.0,16.0,4.0,
102036949,0.0,1.0,0.0,
102042828,2.0,8.0,1.0,
102049484,4.0,12.0,4.0,
102050588,0.0,1.0,0.0,
102057111,2.0,3.0,1.0,
102064914,1.0,6.0,1.0,
102079739,5.0,7.0,2.0,
102113778,0.0,6.0,0.0,
10211498,0.0,9.0,0.0,
102139569,7.0,9.0,3.0,
102157365,0.0,7.0,0.0,
102167269,0.0,2.0,0.0,
102168278,2.0,23.0,1.0,
102178411,2.0,6.0,2.0,
10218711,1.0,2.0,1.0,
10219075,0.0,7.0,0.0,
102243707,0.0,6.0,0.0,
102244291,2.0,6.0,2.0,
1022699,18.0,20.0,6.0,
102281568,0.0,13.0,0.0,
1022919,0.0,1.0,0.0,
102303177,4.0,4.0,1.0,
102339954,0.0,1.0,0.0,
102350790,0.0,6.0,0.0,
102366872,7.0,8.0,6.0,
102404735,0.0,11.0,0.0,
102414182,0.0,1.0,0.0,
102417042,0.0,2.0,0.0,
102418389,0.0,5.0,0.0,
102429532,0.0,3.0,0.0,
102434210,0.0,7.0,0.0,
102442034,0.0,1.0,0.0,
102456563,0.0,9.0,0.0,
102477155,0.0,4.0,0.0,
102499292,1.0,10.0,1.0,
102550958,3.0,11.0,3.0,
102557821,0.0,1.0,0.0,
102608728,0.0,2.0,0.0,
102629009,1.0,4.0,1.0,
102649446,0.0,7.0,0.0,
10265423,0.0,6.0,0.0,
102663288,0.0,1.0,0.0,
102689410,0.0,1.0,0.0,
102690418,0.0,8.0,0.0,
102712222,6.0,4.0,2.0,
102727427,2.0,4.0,1.0,
102758797,3.0,11.0,3.0,
102814676,0.0,1.0,0.0,
102825286,14.0,25.0,7.0,
102825414,0.0,3.0,0.0,
102827853,2.0,9.0,1.0,
102833698,2.0,4.0,1.0,
102868553,0.0,1.0,0.0,
102881474,0.0,4.0,0.0,
102897084,0.0,1.0,0.0,
10292215,0.0,4.0,0.0,
102923008,0.0,3.0,0.0,
102927615,0.0,3.0,0.0,
102929664,0.0,1.0,0.0,
102930156,0.0,6.0,0.0,
102943049,0.0,2.0,0.0,
102946950,1.0,11.0,1.0,
10297132,1.0,3.0,1.0,
102974755,0.0,4.0,0.0,
102996286,1.0,7.0,1.0,
102999986,0.0,8.0,0.0,
103036341,1.0,5.0,1.0,
10303832,0.0,6.0,0.0,
103038630,1.0,16.0,1.0,
103039905,2.0,3.0,2.0,
1030408,1.0,9.0,1.0,
103065950,1.0,2.0,1.0,
103089749,0.0,8.0,0.0,
10309048,0.0,1.0,0.0,
103090935,0.0,15.0,0.0,
103094356,0.0,2.0,0.0,
103100649,0.0,1.0,0.0,
103133076,0.0,4.0,0.0,
103134579,0.0,3.0,0.0,
103141994,0.0,1.0,0.0,
103149203,9.0,22.0,3.0,
103174200,1.0,5.0,1.0,
103195078,0.0,3.0,0.0,
10319860,8.0,7.0,4.0,
103254376,0.0,7.0,0.0,
103274179,0.0,4.0,0.0,
103275202,2.0,9.0,1.0,
103291357,0.0,5.0,0.0,
103318450,4.0,21.0,3.0,
103325972,2.0,9.0,2.0,
103331903,0.0,8.0,0.0,
103332966,0.0,5.0,0.0,
103336492,0.0,4.0,0.0,
10335403,0.0,4.0,0.0,
103370538,0.0,1.0,0.0,
103377341,0.0,1.0,0.0,
103412418,1.0,7.0,1.0,
103439105,0.0,5.0,0.0,
1034452,0.0,1.0,0.0,
103447009,0.0,16.0,0.0,
103472750,0.0,8.0,0.0,
103486499,3.0,7.0,1.0,
103489606,2.0,13.0,1.0,
103498808,10.0,6.0,1.0,
103499403,0.0,5.0,0.0,
103504610,0.0,5.0,0.0,
103523811,2.0,12.0,2.0,
103548522,2.0,13.0,2.0,
103582986,0.0,7.0,0.0,
103585097,4.0,9.0,2.0,
103592049,1.0,12.0,1.0,
103595250,7.0,24.0,4.0,
103600156,0.0,2.0,0.0,
103606020,8.0,12.0,6.0,
103606138,0.0,7.0,0.0,
103610059,0.0,6.0,0.0,
103633934,0.0,3.0,0.0,
103636959,0.0,8.0,0.0,
103653287,0.0,2.0,0.0,
103664180,4.0,15.0,4.0,
103673316,3.0,6.0,2.0,
103696022,0.0,1.0,0.0,
103704577,15.0,18.0,3.0,
103728744,5.0,8.0,1.0,
103750164,1.0,14.0,1.0,
103767458,2.0,19.0,2.0,
103781365,0.0,4.0,0.0,
103802946,0.0,10.0,0.0,
103812524,2.0,7.0,2.0,
103842377,1.0,17.0,1.0,
103856044,2.0,3.0,1.0,
103871858,1.0,19.0,1.0,
103891828,2.0,7.0,1.0,
103898055,6.0,7.0,2.0,
103929468,0.0,12.0,0.0,
103936681,0.0,5.0,0.0,
103947735,1.0,2.0,1.0,
103962421,1.0,2.0,1.0,
103963543,0.0,3.0,0.0,
103969154,2.0,8.0,2.0,
103980016,0.0,6.0,0.0,
103982848,0.0,18.0,0.0,
104003037,0.0,6.0,0.0,
104007279,1.0,11.0,1.0,
104014368,8.0,8.0,4.0,
104016986,0.0,12.0,0.0,
104084848,3.0,17.0,3.0,
104091023,0.0,5.0,0.0,
104103891,0.0,2.0,0.0,
104117045,0.0,8.0,0.0,
104135842,3.0,13.0,3.0,
104139699,1.0,10.0,1.0,
104143619,6.0,6.0,3.0,
104155,0.0,1.0,0.0,
104164603,4.0,24.0,3.0,
104174972,0.0,5.0,0.0,
1041761,0.0,5.0,0.0,
104191148,7.0,10.0,3.0,
104200605,3.0,4.0,3.0,
104221274,0.0,2.0,0.0,
104226556,0.0,5.0,0.0,
104229897,0.0,5.0,0.0,
104250260,0.0,2.0,0.0,
104267191,0.0,4.0,0.0,
104298835,15.0,24.0,4.0,
104342607,0.0,3.0,0.0,
104356019,3.0,8.0,2.0,
10437655,0.0,4.0,0.0,
104394218,3.0,10.0,2.0,
104411157,1.0,3.0,1.0,
104427635,0.0,1.0,0.0,
104456945,0.0,3.0,0.0,
104468262,1.0,6.0,1.0,
104479798,1.0,4.0,1.0,
104533434,4.0,15.0,3.0,
104541497,0.0,9.0,0.0,
10455102,4.0,15.0,2.0,
104551817,2.0,8.0,2.0,
104569658,2.0,11.0,2.0,
104587852,1.0,4.0,1.0,
104597620,0.0,9.0,0.0,
104611414,1.0,1.0,1.0,
104613070,2.0,10.0,1.0,
104635996,0.0,6.0,0.0,
104639948,0.0,2.0,0.0,
104641941,0.0,1.0,0.0,
104664128,5.0,17.0,1.0,
104683710,5.0,10.0,2.0,
104688634,0.0,15.0,0.0,
104728454,0.0,4.0,0.0,
104732482,3.0,9.0,1.0,
104735935,2.0,9.0,2.0,
104775475,0.0,5.0,0.0,
104777513,0.0,2.0,0.0,
104790588,1.0,2.0,1.0,
104792616,0.0,3.0,0.0,
104794506,0.0,1.0,0.0,
104797997,0.0,2.0,0.0,
104800287,3.0,10.0,1.0,
104804964,5.0,13.0,2.0,
10480818,2.0,13.0,1.0,
10480848,0.0,6.0,0.0,
104811265,2.0,2.0,2.0,
104815377,0.0,16.0,0.0,
104816721,14.0,2.0,1.0,
104842277,0.0,9.0,0.0,
104849552,1.0,6.0,1.0,
104859881,0.0,1.0,0.0,
104884471,0.0,4.0,0.0,
104937626,0.0,3.0,0.0,
104939761,0.0,7.0,0.0,
10495708,1.0,3.0,1.0,
104976623,0.0,1.0,0.0,
104994810,1.0,6.0,1.0,
104996018,0.0,1.0,0.0,
105006722,3.0,4.0,1.0,
105019487,1.0,3.0,1.0,
105026849,0.0,1.0,0.0,
105038469,0.0,1.0,0.0,
1050684,3.0,5.0,1.0,
105069110,0.0,7.0,0.0,
105089571,0.0,4.0,0.0,
105105740,0.0,16.0,0.0,
105181025,0.0,13.0,0.0,
105190158,0.0,9.0,0.0,
10525504,0.0,3.0,0.0,
105256165,1.0,4.0,1.0,
105271091,1.0,5.0,1.0,
105278727,0.0,3.0,0.0,
105288851,0.0,4.0,0.0,
105309216,1.0,7.0,1.0,
105310641,0.0,1.0,0.0,
105346865,4.0,1.0,1.0,
10535263,0.0,1.0,0.0,
1053725,1.0,2.0,1.0,
10539406,4.0,13.0,3.0,
105397406,0.0,8.0,0.0,
105417760,3.0,6.0,3.0,
105419801,0.0,6.0,0.0,
105424913,0.0,1.0,0.0,
105425480,0.0,3.0,0.0,
105454547,0.0,4.0,0.0,
105460457,0.0,9.0,0.0,
105485068,1.0,8.0,1.0,
105548494,2.0,12.0,2.0,
105556357,2.0,12.0,2.0,
10557490,0.0,1.0,0.0,
105591337,4.0,14.0,4.0,
105591402,5.0,22.0,3.0,
105601174,0.0,3.0,0.0,
105603256,3.0,3.0,2.0,
105616401,5.0,11.0,3.0,
105617429,8.0,2.0,1.0,
105627255,0.0,2.0,0.0,
105630599,0.0,1.0,0.0,
105632814,1.0,4.0,1.0,
105632849,1.0,8.0,1.0,
105638508,0.0,6.0,0.0,
105684766,1.0,3.0,1.0,
105696350,0.0,1.0,0.0,
105724574,0.0,1.0,0.0,
105732108,7.0,18.0,3.0,
105744471,19.0,14.0,3.0,
105766349,0.0,4.0,0.0,
105767363,0.0,18.0,0.0,
105770829,2.0,20.0,2.0,
105788199,1.0,8.0,1.0,
105805037,4.0,28.0,3.0,
10580879,0.0,3.0,0.0,
105825066,0.0,2.0,0.0,
105825623,1.0,3.0,1.0,
105835220,0.0,1.0,0.0,
105836892,2.0,4.0,2.0,
105837655,0.0,1.0,0.0,
105863986,0.0,4.0,0.0,
105870926,0.0,2.0,0.0,
105871343,0.0,2.0,0.0,
105875466,1.0,2.0,1.0,
105887770,0.0,10.0,0.0,
105913380,0.0,6.0,0.0,
105919960,6.0,10.0,2.0,
105923210,0.0,1.0,0.0,
105969268,2.0,9.0,1.0,
106021995,0.0,2.0,0.0,
106025785,0.0,1.0,0.0,
106029601,0.0,1.0,0.0,
106053650,0.0,5.0,0.0,
106058919,1.0,5.0,1.0,
106083110,0.0,6.0,0.0,
106090167,3.0,11.0,2.0,
106108402,0.0,1.0,0.0,
106109243,0.0,2.0,0.0,
106145444,4.0,15.0,2.0,
106175697,3.0,8.0,2.0,
106198386,0.0,5.0,0.0,
106230218,2.0,2.0,2.0,
106286487,0.0,4.0,0.0,
106291812,1.0,1.0,1.0,
106292982,0.0,4.0,0.0,
106295017,0.0,6.0,0.0,
106300508,0.0,3.0,0.0,
10630192,5.0,8.0,3.0,
106316627,0.0,3.0,0.0,
106320112,0.0,6.0,0.0,
106335674,8.0,16.0,8.0,
106341626,0.0,5.0,0.0,
106342906,3.0,12.0,2.0,
106349878,0.0,1.0,0.0,
106383829,4.0,3.0,1.0,
10640408,0.0,1.0,0.0,
106416249,1.0,8.0,1.0,
106422256,0.0,1.0,0.0,
106452871,5.0,10.0,3.0,
106457937,0.0,3.0,0.0,
106469828,3.0,8.0,1.0,
106498387,0.0,3.0,0.0,
10653322,2.0,4.0,1.0,
106547164,1.0,1.0,1.0,
106551398,4.0,3.0,2.0,
106557109,0.0,12.0,0.0,
106573767,0.0,1.0,0.0,
106586433,2.0,2.0,1.0,
106605165,0.0,16.0,0.0,
106627467,1.0,5.0,1.0,
106634442,1.0,9.0,1.0,
106640087,0.0,1.0,0.0,
106645011,1.0,5.0,1.0,
10664884,3.0,5.0,1.0,
106672791,3.0,15.0,2.0,
106679589,1.0,6.0,1.0,
106726676,0.0,11.0,0.0,
106747333,1.0,5.0,1.0,
106753864,0.0,2.0,0.0,
10678033,1.0,8.0,1.0,
106783624,4.0,9.0,2.0,
106786729,0.0,3.0,0.0,
106815559,0.0,22.0,0.0,
106821106,1.0,8.0,1.0,
106863941,0.0,6.0,0.0,
106873777,3.0,11.0,2.0,
106896403,0.0,15.0,0.0,
106926411,0.0,4.0,0.0,
106937011,16.0,19.0,4.0,
106946112,0.0,1.0,0.0,
106976106,1.0,5.0,1.0,
106998000,1.0,1.0,1.0,
107034437,4.0,16.0,3.0,
107047436,0.0,1.0,0.0,
10705215,3.0,8.0,2.0,
10706095,5.0,18.0,4.0,
107066825,1.0,2.0,1.0,
107102683,5.0,12.0,1.0,
107109917,3.0,11.0,2.0,
107113176,7.0,19.0,3.0,
107130996,0.0,7.0,0.0,
107174628,0.0,9.0,0.0,
107201114,0.0,2.0,0.0,
107209058,2.0,10.0,2.0,
107223716,0.0,1.0,0.0,
107269703,0.0,4.0,0.0,
107272478,0.0,5.0,0.0,
107287661,2.0,11.0,1.0,
107296130,0.0,4.0,0.0,
107301929,1.0,3.0,1.0,
107315106,0.0,2.0,0.0,
107318300,1.0,6.0,1.0,
107322212,0.0,2.0,0.0,
107323711,0.0,2.0,0.0,
107324439,0.0,2.0,0.0,
107351947,3.0,10.0,3.0,
107376041,0.0,8.0,0.0,
107376559,1.0,13.0,1.0,
107377446,0.0,6.0,0.0,
107389711,0.0,1.0,0.0,
107391538,0.0,5.0,0.0,
107413843,0.0,5.0,0.0,
107452984,0.0,10.0,0.0,
107453308,1.0,3.0,1.0,
10746742,0.0,7.0,0.0,
107471039,4.0,11.0,2.0,
107471288,0.0,1.0,0.0,
107475844,1.0,9.0,1.0,
107487112,0.0,6.0,0.0,
1074982,0.0,3.0,0.0,
107552130,1.0,9.0,1.0,
10755564,1.0,2.0,1.0,
107583783,4.0,14.0,3.0,
107604892,0.0,4.0,0.0,
10761548,0.0,3.0,0.0,
107621692,0.0,2.0,0.0,
107628666,6.0,4.0,1.0,
10763896,0.0,11.0,0.0,
107653308,2.0,7.0,2.0,
10765825,6.0,26.0,5.0,
107680357,3.0,4.0,1.0,
107683230,0.0,4.0,0.0,
10770527,10.0,11.0,3.0,
107720462,2.0,3.0,1.0,
107726623,1.0,9.0,1.0,
10773940,4.0,8.0,2.0,
107754808,1.0,18.0,1.0,
107756063,0.0,5.0,0.0,
107765078,1.0,5.0,1.0,
107765105,1.0,5.0,1.0,
107787981,0.0,2.0,0.0,
107815602,0.0,8.0,0.0,
107824319,0.0,1.0,0.0,
107830601,4.0,11.0,2.0,
107857272,0.0,4.0,0.0,
107859322,2.0,13.0,2.0,
107868172,0.0,1.0,0.0,
107874169,13.0,16.0,6.0,
107882320,2.0,8.0,2.0,
107936760,2.0,11.0,2.0,
107949449,0.0,5.0,0.0,
107952284,0.0,6.0,0.0,
107954360,1.0,2.0,1.0,
10797721,0.0,3.0,0.0,
107997857,0.0,2.0,0.0,
108039936,0.0,24.0,0.0,
108043652,0.0,1.0,0.0,
108049747,4.0,22.0,3.0,
108051466,0.0,2.0,0.0,
108054413,0.0,2.0,0.0,
108070698,0.0,19.0,0.0,
108078428,0.0,1.0,0.0,
108087298,3.0,10.0,1.0,
108100952,0.0,6.0,0.0,
108129951,0.0,1.0,0.0,
108149624,0.0,1.0,0.0,
108154737,0.0,2.0,0.0,
10815578,0.0,3.0,0.0,
1081595,1.0,6.0,1.0,
108168148,4.0,6.0,2.0,
108179658,3.0,9.0,3.0,
108212684,1.0,6.0,1.0,
10825402,1.0,2.0,1.0,
108260948,0.0,2.0,0.0,
108266017,0.0,2.0,0.0,
108287275,0.0,2.0,0.0,
108290167,0.0,4.0,0.0,
108317810,0.0,2.0,0.0,
108331566,1.0,10.0,1.0,
10833396,0.0,3.0,0.0,
108355591,0.0,8.0,0.0,
108369002,1.0,4.0,1.0,
108371838,0.0,3.0,0.0,
108378461,2.0,7.0,1.0,
108382766,0.0,8.0,0.0,
108404535,0.0,5.0,0.0,
108427185,0.0,5.0,0.0,
108472858,0.0,5.0,0.0,
108473071,4.0,2.0,1.0,
108481171,1.0,3.0,1.0,
10849427,0.0,3.0,0.0,
108506795,0.0,2.0,0.0,
108511715,0.0,3.0,0.0,
108527493,4.0,13.0,2.0,
108535249,0.0,6.0,0.0,
108546559,3.0,13.0,1.0,
108551465,1.0,1.0,1.0,
10856328,2.0,5.0,1.0,
108583520,0.0,6.0,0.0,
108611069,0.0,1.0,0.0,
10864414,0.0,1.0,0.0,
108673661,4.0,9.0,3.0,
108704609,0.0,2.0,0.0,
108712668,1.0,1.0,1.0,
108728269,2.0,2.0,2.0,
108748058,1.0,5.0,1.0,
108750800,0.0,1.0,0.0,
108755598,0.0,16.0,0.0,
108770715,0.0,4.0,0.0,
10878250,9.0,16.0,4.0,
108784707,0.0,4.0,0.0,
108786121,5.0,7.0,2.0,
108789051,0.0,2.0,0.0,
108797805,0.0,11.0,0.0,
108810522,34.0,20.0,7.0,
108829095,2.0,7.0,1.0,
108846913,0.0,4.0,0.0,
108870608,0.0,5.0,0.0,
108871998,2.0,3.0,1.0,
10887844,1.0,7.0,1.0,
108879821,6.0,12.0,2.0,
108890194,0.0,3.0,0.0,
108903035,0.0,3.0,0.0,
108903107,4.0,2.0,2.0,
108912700,0.0,4.0,0.0,
108919322,1.0,13.0,1.0,
108945253,1.0,8.0,1.0,
108952067,0.0,2.0,0.0,
108957791,1.0,11.0,1.0,
108969823,3.0,5.0,2.0,
108983810,0.0,1.0,0.0,
108995680,0.0,1.0,0.0,
109003876,0.0,6.0,0.0,
109005178,4.0,5.0,2.0,
109012414,8.0,10.0,3.0,
109016093,0.0,5.0,0.0,
109048285,5.0,2.0,1.0,
109056742,0.0,1.0,0.0,
109059873,0.0,2.0,0.0,
109084676,1.0,12.0,1.0,
109097995,1.0,11.0,1.0,
109099701,0.0,6.0,0.0,
109103,1.0,1.0,1.0,
1091123,4.0,5.0,2.0,
109127316,2.0,2.0,1.0,
109128473,2.0,11.0,2.0,
109129708,3.0,15.0,2.0,
109155337,2.0,3.0,1.0,
109179391,1.0,7.0,1.0,
109193357,0.0,6.0,0.0,
109197587,0.0,3.0,0.0,
109202768,0.0,2.0,0.0,
10921017,0.0,1.0,0.0,
109211848,0.0,6.0,0.0,
109226434,1.0,5.0,1.0,
109255415,0.0,1.0,0.0,
109257851,3.0,17.0,2.0,
109258006,1.0,15.0,1.0,
109278492,0.0,1.0,0.0,
109280382,2.0,23.0,1.0,
109327598,0.0,10.0,0.0,
109331295,2.0,12.0,2.0,
10936698,2.0,7.0,2.0,
109382445,3.0,4.0,1.0,
109390378,1.0,7.0,1.0,
109400391,0.0,5.0,0.0,
109410073,1.0,7.0,1.0,
109421576,0.0,1.0,0.0,
109476189,0.0,2.0,0.0,
109476383,0.0,3.0,0.0,
109493411,0.0,8.0,0.0,
10951366,0.0,1.0,0.0,
109522308,2.0,12.0,1.0,
109522508,5.0,6.0,3.0,
109529376,0.0,3.0,0.0,
109533593,5.0,12.0,3.0,
109548579,1.0,6.0,1.0,
109553291,11.0,24.0,3.0,
109560964,17.0,12.0,5.0,
109562333,2.0,7.0,1.0,
109568364,0.0,23.0,0.0,
109597718,0.0,4.0,0.0,
109613455,20.0,12.0,2.0,
109623749,2.0,5.0,2.0,
109639486,6.0,25.0,4.0,
109647745,1.0,7.0,1.0,
109657854,0.0,3.0,0.0,
109662797,1.0,12.0,1.0,
109678791,0.0,2.0,0.0,
109687773,0.0,1.0,0.0,
109689227,3.0,1.0,1.0,
109689683,3.0,20.0,2.0,
109698871,2.0,5.0,2.0,
109705911,1.0,1.0,1.0,
10970833,0.0,1.0,0.0,
109711418,0.0,2.0,0.0,
109714912,2.0,4.0,1.0,
109716139,0.0,10.0,0.0,
109732215,0.0,7.0,0.0,
109772113,3.0,6.0,2.0,
109793878,1.0,4.0,1.0,
10980798,0.0,8.0,0.0,
109809829,0.0,14.0,0.0,
109820331,1.0,10.0,1.0,
109823995,0.0,18.0,0.0,
10982501,0.0,12.0,0.0,
109856177,0.0,4.0,0.0,
109856189,0.0,4.0,0.0,
109859583,1.0,7.0,1.0,
109870419,0.0,1.0,0.0,
109891166,3.0,4.0,1.0,
109893417,3.0,11.0,1.0,
10990641,1.0,7.0,1.0,
109911889,6.0,20.0,5.0,
109919014,0.0,1.0,0.0,
109921488,5.0,13.0,2.0,
109927373,0.0,3.0,0.0,
109928088,1.0,8.0,1.0,
109938282,1.0,10.0,1.0,
109939909,1.0,16.0,1.0,
10994058,5.0,11.0,3.0,
109944963,0.0,1.0,0.0,
109978933,3.0,12.0,3.0,
110007607,13.0,17.0,3.0,
11000891,0.0,1.0,0.0,
110017091,0.0,3.0,0.0,
110033398,8.0,6.0,4.0,
110037242,0.0,12.0,0.0,
110043519,2.0,8.0,1.0,
110047109,0.0,2.0,0.0,
110058496,0.0,3.0,0.0,
110058610,8.0,24.0,6.0,
110061776,0.0,2.0,0.0,
110074552,1.0,4.0,1.0,
11007737,6.0,13.0,4.0,
11010595,1.0,5.0,1.0,
110106082,0.0,2.0,0.0,
110122107,2.0,8.0,2.0,
110128323,0.0,7.0,0.0,
110137127,0.0,8.0,0.0,
110154099,1.0,7.0,1.0,
110157491,0.0,1.0,0.0,
110162881,0.0,1.0,0.0,
110201893,5.0,21.0,2.0,
110205306,0.0,1.0,0.0,
110208146,1.0,14.0,1.0,
110229753,0.0,3.0,0.0,
110253038,1.0,4.0,1.0,
110258310,1.0,1.0,1.0,
110262333,1.0,3.0,1.0,
11027223,7.0,13.0,3.0,
110276286,0.0,2.0,0.0,
110278377,0.0,6.0,0.0,
110285639,3.0,3.0,1.0,
110297620,2.0,13.0,2.0,
110297710,0.0,2.0,0.0,
110299025,0.0,5.0,0.0,
110309128,1.0,3.0,1.0,
110313549,0.0,4.0,0.0,
110327133,3.0,12.0,2.0,
11035036,2.0,10.0,2.0,
110370435,0.0,1.0,0.0,
110374516,0.0,3.0,0.0,
110378808,0.0,3.0,0.0,
110418606,1.0,1.0,1.0,
110423160,3.0,13.0,2.0,
110430105,0.0,2.0,0.0,
110434555,0.0,2.0,0.0,
110437894,0.0,6.0,0.0,
110450175,0.0,5.0,0.0,
110483148,7.0,20.0,5.0,
110496316,0.0,4.0,0.0,
110497780,0.0,1.0,0.0,
110509780,0.0,17.0,0.0,
110522016,0.0,1.0,0.0,
110528286,0.0,11.0,0.0,
